filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Number of contained Mito,Compartment ROIs ID
PSY106 colony 36C 08 m-50.csv,Mito 2,3,0.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579.81,1207.53,887.84,704053.25,105.43,79.06,38.72,1.34,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 08 m-50.csv,Mito 14,15,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.67,1294.66,798.26,1128740.13,140.89,75.79,42.99,1.46,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 08 m-50.csv,Mito 29,30,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.49,4012.61,832.64,2082425,244.07,79.5,40.84,1.89,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 09 m-25.csv,ROIs 1,1,143.88,420,753,568.52,68696549,42.82,229,2731,475.14,57413356,217.43,233.01,1930.28,572.36,69160624,123.41,NA,NA,NA,PSY106 colony 36C,ROIs,Object,1e-6,25546.53,527.31,63717528,1044.07,3,NA
PSY106 colony 36C 09 m-25.csv,Mito 1,2,0.0298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606.51,772.99,691.44,17285.95,42.23,71.54,23.41,0.36,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 09 m-25.csv,Mito 10,11,0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.83,979.15,751.31,408714.69,90.48,71.11,22.35,1.1,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 09 m-25.csv,Mito 40,41,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.49,1930.28,866.08,1736493.13,242.38,72.06,19.06,2.55,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 09 m-35.csv,ROIs 1,1,143.88,420,753,568.52,68696549,42.82,229,2731,475.14,57413356,217.43,233.01,1930.28,572.36,69160624,123.41,NA,NA,NA,PSY106 colony 36C,ROIs,Object,1e-6,25546.53,527.31,63717528,1044.07,2,NA
PSY106 colony 36C 09 m-35.csv,Mito 1,2,0.0429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606.51,785.48,691.3,24886.94,44.81,71.54,23.42,0.342,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 09 m-35.csv,Mito 24,25,3.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.49,1930.28,827.78,2454367.25,221.05,71.83,19.82,2.23,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 09 m-50.csv,ROIs 1,1,143.88,420,753,568.52,68696549,42.82,229,2731,475.14,57413356,217.43,233.01,1930.28,572.36,69160624,123.41,NA,NA,NA,PSY106 colony 36C,ROIs,Object,1e-6,25546.53,527.31,63717528,1044.07,2,NA
PSY106 colony 36C 09 m-50.csv,Mito 1,2,0.0738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.82,829.08,686.7,42575.11,53.1,71.53,23.42,0.363,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 09 m-50.csv,Mito 10,11,4.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.49,1930.28,801.39,3088556,214.03,71.81,19.87,2.2,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 01 m-25.csv,ROIs 1,1,213.57,410,774,553.54,99283442,40.19,216,3371,466.19,83616160,200.54,257.86,2010.31,556.09,99741680,113.95,NA,NA,NA,PSY106 colony 36C 10,ROIs,Object,1e-6,33157.5,503.23,90260592,1058.9,4,NA
PSY106 colony 36C 10 01 m-25.csv,Mito 3,4,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.6,2010.31,903.9,850568.06,349.02,6.64,5.37,2.26,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 01 m-25.csv,Mito 4,5,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.43,1226.87,803.67,714466.5,135.55,3.97,7.86,1.85,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 01 m-25.csv,Mito 5,6,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.38,1681.71,867.84,816633.44,232.02,6.75,8.16,2.44,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 01 m-25.csv,Mito 11,12,0.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.49,1468.75,862.7,635811.38,166.1,4.3,5.59,1.92,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 01 m-35.csv,ROIs 1,1,213.57,410,774,553.54,99283442,40.19,216,3371,466.19,83616160,200.54,257.86,2010.31,556.09,99741680,113.95,NA,NA,NA,PSY106 colony 36C 10,ROIs,Object,1e-6,33157.5,503.23,90260592,1058.9,4,NA
PSY106 colony 36C 10 01 m-35.csv,Mito 3,4,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.86,2010.31,884.24,917837.38,344.03,6.64,5.37,2.3,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 01 m-35.csv,Mito 4,5,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.43,1226.87,798.51,848820.38,136.39,3.96,7.82,1.85,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 01 m-35.csv,Mito 5,6,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.07,1681.71,852.76,912448.38,228.83,6.74,8.17,2.45,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 01 m-35.csv,Mito 11,12,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.49,1468.75,850.9,756453.88,165.53,4.29,5.6,1.9,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 01 m-50.csv,ROIs 1,1,213.57,410,774,553.54,99283442,40.19,216,3371,466.19,83616160,200.54,257.86,2010.31,556.09,99741680,113.95,NA,NA,NA,PSY106 colony 36C 10,ROIs,Object,1e-6,33157.5,503.23,90260592,1058.9,3,NA
PSY106 colony 36C 10 01 m-50.csv,Mito 6,7,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.86,2010.31,851.12,1050286.13,335.26,6.64,5.37,2.34,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 01 m-50.csv,Mito 9,10,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.85,1468.75,809.44,2053544.25,152.19,4.1,6.78,1.89,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 01 m-50.csv,Mito 13,14,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.43,1681.71,831.54,1103460.13,223.75,6.73,8.18,2.44,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 02 m-25.csv,ROIs 1,1,254.32,409,782,553.38,118000000,39.92,208,1739,407.02,86935704,131.36,231.08,3228.44,553.94,118000000,116.92,NA,NA,NA,PSY106 colony 36C 10,ROIs,Object,1.69,17416.76,432.08,92289088,651.48,3,NA
PSY106 colony 36C 10 02 m-25.csv,Mito 1,2,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.72,3228.44,884.17,1046860.06,304.97,14.5,44.47,2.06,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 02 m-25.csv,Mito 8,9,0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538.62,1113.35,786.8,417791.31,112.68,17.18,46.85,1.77,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 02 m-25.csv,Mito 13,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.62,1535.11,790.96,1330397.63,195.3,19.04,46,2.57,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 02 m-35.csv,ROIs 1,1,254.32,409,782,553.38,118000000,39.92,208,1739,407.02,86935704,131.36,231.08,3228.44,553.94,118000000,116.92,NA,NA,NA,PSY106 colony 36C 10,ROIs,Object,1.69,17416.76,432.08,92289088,651.48,3,NA
PSY106 colony 36C 10 02 m-35.csv,Mito 1,2,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.9,3228.44,871.84,1200526.25,297.55,14.5,44.45,2.04,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 02 m-35.csv,Mito 8,9,0.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.66,1113.35,782.3,495198.31,114.69,17.2,46.86,1.79,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 02 m-35.csv,Mito 13,14,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.62,1535.11,778.92,1507989.25,195.37,19.04,45.99,2.58,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 02 m-50.csv,ROIs 1,1,254.32,409,782,553.38,118000000,39.92,208,1739,407.02,86935704,131.36,231.08,3228.44,553.94,118000000,116.92,NA,NA,NA,PSY106 colony 36C 10,ROIs,Object,1.69,17416.76,432.08,92289088,651.48,4,NA
PSY106 colony 36C 10 02 m-50.csv,Mito 1,2,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.9,3228.44,845.72,1546813.38,277.61,14.51,44.43,2.01,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 02 m-50.csv,Mito 2,3,0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.66,1127.01,775.59,647618.88,118.57,17.21,46.87,1.81,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 02 m-50.csv,Mito 3,4,0.0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.18,779.95,613.31,12266.17,74.3,19.43,47.31,1.47,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 02 m-50.csv,Mito 10,11,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.62,1535.11,759.14,1839385.5,197.22,19.05,46.01,2.61,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 04 m-25.csv,ROIs 1,1,278.2,419,804,588.72,138000000,48.07,223,2675,517.57,121000000,205.02,183.72,2062.89,584,136000000,138.48,NA,NA,NA,PSY106 colony 36C 10,ROIs,Object,0.465,33559.74,555.83,130000000,1138.25,4,NA
PSY106 colony 36C 10 04 m-25.csv,Mito 2,3,0.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.88,2001.96,880.25,455087.31,304.38,74.65,49.12,2.06,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 04 m-25.csv,Mito 14,15,0.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.6,1450.92,822.73,678753.56,183.96,73.21,50.07,2.56,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 04 m-25.csv,Mito 23,24,4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.69,1829.44,870.59,3487565.5,216.1,69.17,51.8,2.36,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 04 m-25.csv,Mito 24,25,0.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.43,1213.09,747.14,411675.47,167.12,71.66,52.67,3,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 04 m-35.csv,ROIs 1,1,278.2,419,804,588.72,138000000,48.07,223,2675,517.57,121000000,205.02,183.72,2062.89,584,136000000,138.48,NA,NA,NA,PSY106 colony 36C 10,ROIs,Object,0.465,33559.74,555.83,130000000,1138.25,4,NA
PSY106 colony 36C 10 04 m-35.csv,Mito 2,3,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.88,2062.89,868.34,510584.28,302.74,74.65,49.11,2.06,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 04 m-35.csv,Mito 14,15,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.6,1450.92,816.38,765769,185.29,73.21,50.08,2.57,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 04 m-35.csv,Mito 15,16,5.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.69,1829.44,861.7,3897448,218.14,69.17,51.81,2.36,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 04 m-35.csv,Mito 24,25,0.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.43,1213.09,740.01,456589.06,165.17,71.66,52.67,3,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 04 m-50.csv,ROIs 1,1,278.2,419,804,588.72,138000000,48.07,223,2675,517.57,121000000,205.02,183.72,2062.89,584,136000000,138.48,NA,NA,NA,PSY106 colony 36C 10,ROIs,Object,0.465,33559.74,555.83,130000000,1138.25,4,NA
PSY106 colony 36C 10 04 m-50.csv,Mito 4,5,0.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.84,2062.89,842.59,620991,294.49,74.65,49.12,2.08,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 04 m-50.csv,Mito 11,12,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.6,1450.92,799.96,924756.69,190.31,73.21,50.07,2.6,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 04 m-50.csv,Mito 19,20,6.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.69,1829.44,841.36,4693096.5,222.89,69.15,51.81,2.38,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 04 m-50.csv,Mito 24,25,0.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.33,1213.09,726.32,557090.81,168.34,71.65,52.68,3.03,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 05 m-25.csv,ROIs 1,1,269.13,406,857,558.61,126000000,41.42,221,2307,467.97,106000000,199.88,203.63,4785.31,558.82,126000000,120.73,NA,NA,NA,PSY106 colony 36C 10,ROIs,Object,1e-6,25016.37,501.36,113000000,951.18,4,NA
PSY106 colony 36C 10 05 m-25.csv,Mito 6,7,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.33,1542.27,937.89,921943.44,235.46,20.76,11.02,2.2,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 05 m-25.csv,Mito 18,19,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.7,1355,804.56,579280.25,192.68,21.59,12.58,2.41,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 05 m-25.csv,Mito 21,22,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.29,1330.54,829.06,135137.08,204.71,19.45,12.11,2.66,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 05 m-25.csv,Mito 29,30,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.08,1482.36,770.39,2088534,172.2,24.21,14.88,2.1,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 05 m-35.csv,ROIs 1,1,269.13,406,857,558.61,126000000,41.42,221,2307,467.97,106000000,199.88,203.63,4785.31,558.82,126000000,120.73,NA,NA,NA,PSY106 colony 36C 10,ROIs,Object,1e-6,25016.37,501.36,113000000,951.18,4,NA
PSY106 colony 36C 10 05 m-35.csv,Mito 6,7,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.33,1542.27,925.45,1015220.25,236.62,20.76,11.02,2.21,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 05 m-35.csv,Mito 19,20,0.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.04,1355,794.56,648359.81,189.96,21.59,12.57,2.4,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 05 m-35.csv,Mito 22,23,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.29,1330.54,812.67,153595.3,203.17,19.45,12.11,2.67,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 05 m-35.csv,Mito 28,29,3.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.08,1482.36,761.53,2338646.25,172.53,24.22,14.88,2.12,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 05 m-50.csv,ROIs 1,1,269.13,406,857,558.61,126000000,41.42,221,2307,467.97,106000000,199.88,203.63,4785.31,558.82,126000000,120.73,NA,NA,NA,PSY106 colony 36C 10,ROIs,Object,1e-6,25016.37,501.36,113000000,951.18,4,NA
PSY106 colony 36C 10 05 m-50.csv,Mito 7,8,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.33,1542.27,897.22,1216633.13,236.75,20.76,11.02,2.2,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 05 m-50.csv,Mito 15,16,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.29,1330.54,796.8,192826.27,193.71,19.45,12.11,2.66,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 05 m-50.csv,Mito 16,17,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.05,1355,782.7,770173.75,187.23,21.6,12.57,2.39,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 05 m-50.csv,Mito 27,28,4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.33,1482.36,748.23,2920343.75,171.39,24.21,14.89,2.11,PSY106 colony 36C 10,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 m-25.csv,ROIs 1,1,166.73,417,788,570.19,79842510,48.12,233,2479,481.91,67480691,227.18,245.64,1731.67,572.88,80219448,125.27,NA,NA,NA,PSY106 colony 36C,ROIs,Object,1e-6,30568.5,516.7,72352208,1007.25,3,NA
PSY106 colony 36C 10 m-25.csv,Mito 4,5,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.11,1703.98,847.74,2159182.25,224.27,61.6,17.5,2.46,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 m-25.csv,Mito 8,9,0.0476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.99,696.73,637.58,25503.3,32.44,61.58,13.82,1.07,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 m-25.csv,Mito 9,10,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.24,1045.06,752.8,189706.77,93.04,61.48,15.99,1.05,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 m-35.csv,ROIs 1,1,166.73,417,788,570.19,79842510,48.12,233,2479,481.91,67480691,227.18,245.64,1731.67,572.88,80219448,125.27,NA,NA,NA,PSY106 colony 36C,ROIs,Object,1e-6,30568.5,516.7,72352208,1007.25,2,NA
PSY106 colony 36C 10 m-35.csv,Mito 5,6,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.11,1703.98,831.04,2711668.5,217.28,61.58,17.34,2.28,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 m-35.csv,Mito 9,10,0.0619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.97,702.69,634.04,32970.21,37.09,61.57,13.82,1.1,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 m-50.csv,ROIs 1,1,166.73,417,788,570.19,79842510,48.12,233,2479,481.91,67480691,227.18,245.64,1731.67,572.88,80219448,125.27,NA,NA,NA,PSY106 colony 36C,ROIs,Object,1e-6,30568.5,516.7,72352208,1007.25,2,NA
PSY106 colony 36C 10 m-50.csv,Mito 3,4,0.0941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.71,758.62,628.48,49649.57,49.61,61.58,13.81,1.07,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 10 m-50.csv,Mito 7,8,5.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.11,1706.73,809.18,3451135.5,213.41,61.56,17.3,2.23,PSY106 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-25.csv,ROIs 1,1,183.28,413,742,548.65,84453614,35.99,224,1321,366.88,56473756,102.09,269.79,1705.79,552.74,85082784,104.08,NA,NA,NA,PSY106 colony 36C 11,ROIs,Object,18.46,13692.42,390.99,60185120,520.79,5,NA
PSY106 colony 36C 11 01 m-25.csv,Mito 2,3,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.74,1366.81,837.91,256400.67,195.14,17.74,33.35,2.17,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-25.csv,Mito 3,4,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530.08,1705.79,839.52,293832.63,218.28,20.13,35.64,2.06,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-25.csv,Mito 4,5,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.28,1239.28,812.65,232416.5,131.21,21.39,35.9,2.2,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-25.csv,Mito 20,21,0.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.45,877.11,669.7,110500.81,84.53,20.8,33.14,2.89,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-25.csv,Mito 21,22,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473.1,1177.18,761.16,259556.17,142,21.99,34.55,2.68,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-35.csv,ROIs 1,1,183.28,413,742,548.65,84453614,35.99,224,1321,366.88,56473756,102.09,269.79,1705.79,552.74,85082784,104.08,NA,NA,NA,PSY106 colony 36C 11,ROIs,Object,18.46,13692.42,390.99,60185120,520.79,5,NA
PSY106 colony 36C 11 01 m-35.csv,Mito 1,2,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.74,1366.81,826.35,312361.75,188.4,17.79,33.36,2.18,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-35.csv,Mito 2,3,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530.08,1705.79,828.6,347184.97,211.26,20.15,35.64,2.07,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-35.csv,Mito 3,4,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.28,1239.28,806.44,274997.63,135.02,21.38,35.9,2.2,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-35.csv,Mito 19,20,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483.83,877.11,666.86,129371.66,85.08,20.81,33.14,2.91,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-35.csv,Mito 20,21,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.84,1261.56,754.57,311636.53,150.87,21.99,34.54,2.69,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-50.csv,ROIs 1,1,183.28,413,742,548.65,84453614,35.99,224,1321,366.88,56473756,102.09,269.79,1705.79,552.74,85082784,104.08,NA,NA,NA,PSY106 colony 36C 11,ROIs,Object,18.46,13692.42,390.99,60185120,520.79,4,NA
PSY106 colony 36C 11 01 m-50.csv,Mito 2,3,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.15,1366.81,812.26,408566.47,181.62,17.82,33.38,2.17,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-50.csv,Mito 3,4,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.22,1705.79,793.66,891276.06,174.15,20.7,35.76,2.09,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-50.csv,Mito 16,17,0.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.8,877.11,652.6,163150.16,88.18,20.8,33.13,2.95,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY106 colony 36C 11 01 m-50.csv,Mito 17,18,0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.55,1282.76,743.94,404706.03,161.89,21.99,34.51,2.71,PSY106 colony 36C 11,Mito,Object,NA,NA,NA,NA,NA,NA,1
