filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Number of contained Mito,Compartment ROIs ID
PSY109 colony 25C 9 05 m-35.csv,Mito 33,34,0.0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615.58,847.71,739.7,17013,73.21,62.82,8.68,2.54,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-35.csv,Mito 34,35,0.0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.29,1106.07,822.83,18102.29,141.36,60.93,9.89,2.56,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-35.csv,Mito 35,36,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.36,1443.87,760.62,485274.66,166.5,63.3,10.85,2.81,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-35.csv,Mito 41,42,0.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.45,1480.69,871.05,294414.63,164.23,61.84,6.11,2.15,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-35.csv,Mito 42,43,0.0476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.61,823.13,688.83,27553.38,83.31,62.19,9.36,2.82,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-50.csv,ROIs 1,1,245.22,441,948,579.5,119000000,39.28,237,1109,350.42,72168197,56.76,285.28,4154.28,577.37,119000000,111.92,NA,NA,NA,PSY109 colony 25C 9,ROIs,Object,40.06,8471.85,360.26,74194008,261.18,10,NA
PSY109 colony 25C 9 05 m-50.csv,Mito 5,6,0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.74,889,713.2,84870.58,59.66,61.45,7.66,1.39,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-50.csv,Mito 6,7,0.0488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593.22,925.48,670.46,27488.8,73.09,61.37,9.04,1.39,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-50.csv,Mito 12,13,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.86,1480.69,854.72,628222.38,163.08,61.73,6.19,2.1,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-50.csv,Mito 13,14,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.32,1342.81,694.07,198502.67,169.1,62.68,7.87,2.78,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-50.csv,Mito 16,17,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782.06,1095.13,936.02,19656.37,83.05,59.81,6.71,1.91,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-50.csv,Mito 17,18,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633.13,993.59,809.35,33992.86,98.18,61.41,9.74,2.05,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-50.csv,Mito 28,29,0.0464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.96,847.71,710.97,27727.93,82.11,62.83,8.68,2.55,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-50.csv,Mito 29,30,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.69,872.12,666.08,63277.58,92.1,62.18,9.38,2.79,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-50.csv,Mito 30,31,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.48,1106.07,799.13,33563.56,169.26,60.93,9.88,2.56,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 05 m-50.csv,Mito 31,32,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.36,1443.87,754.92,699810.94,174.12,63.34,10.96,2.77,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 06 m-25.csv,ROIs 1,1,252.85,436,918,584.81,124000000,41.54,235,1592,396.92,84285877,98.93,266.51,3662.56,582.01,124000000,110.01,NA,NA,NA,PSY109 colony 25C 9,ROIs,Object,30.78,17429.56,413.19,87742480,592.94,5,NA
PSY109 colony 25C 9 06 m-25.csv,Mito 4,5,0.0857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.42,1016.21,716.68,51601.25,114.89,25.07,16.62,1.39,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 06 m-25.csv,Mito 9,10,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662.19,983.06,849.83,94330.85,66.76,26.4,13.87,1.77,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 06 m-25.csv,Mito 18,19,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.75,1569.9,761.99,1199376.5,158.61,25.93,14.9,2.61,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 06 m-25.csv,Mito 30,31,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.93,1240.59,734.55,73454.9,176.37,27.82,18.23,2.43,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 06 m-25.csv,Mito 48,49,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.02,1455.43,778.42,905305.25,141.85,23.77,16.37,2.35,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 06 m-35.csv,ROIs 1,1,252.85,436,918,584.81,124000000,41.54,235,1592,396.92,84285877,98.93,266.51,3662.56,582.01,124000000,110.01,NA,NA,NA,PSY109 colony 25C 9,ROIs,Object,30.78,17429.56,413.19,87742480,592.94,4,NA
PSY109 colony 25C 9 06 m-35.csv,Mito 8,9,0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.42,1016.21,716.03,63726.71,112.89,25.07,16.62,1.37,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 06 m-35.csv,Mito 13,14,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.75,1746.08,763.94,1499621.63,157.62,25.98,14.87,2.57,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 06 m-35.csv,Mito 30,31,0.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.79,1240.59,719.78,81335,181.36,27.83,18.23,2.45,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 06 m-35.csv,Mito 47,48,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.02,1455.43,776.19,1035439.81,145.01,23.77,16.38,2.34,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 06 m-50.csv,ROIs 1,1,252.85,436,918,584.81,124000000,41.54,235,1592,396.92,84285877,98.93,266.51,3662.56,582.01,124000000,110.01,NA,NA,NA,PSY109 colony 25C 9,ROIs,Object,30.78,17429.56,413.19,87742480,592.94,4,NA
PSY109 colony 25C 9 06 m-50.csv,Mito 3,4,0.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.42,1089.94,728.43,88868.52,117.21,25.08,16.63,1.36,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 06 m-50.csv,Mito 18,19,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.68,1746.08,756.45,1910023.75,158.59,25.99,14.88,2.58,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 06 m-50.csv,Mito 26,27,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.13,1250.44,713.38,103440.6,192.99,27.83,18.23,2.46,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 25C 9 06 m-50.csv,Mito 42,43,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.02,1455.43,767.69,1283578.5,145.44,23.79,16.41,2.33,PSY109 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-25.csv,ROIs 1,1,277.18,408,718,550.86,128000000,33.35,246,1880,430.12,100000000,117.79,274.51,1536.79,550.16,128000000,93.28,NA,NA,NA,PSY109 colony 36C,ROIs,Object,9.68,22215.34,455.28,106000000,671.61,8,NA
PSY109 colony 36C 01 m-25.csv,Mito 1,2,0.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.77,1109.35,762.06,142504.98,162.04,25.37,36.22,1.71,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-25.csv,Mito 2,3,0.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.05,1536.79,825.2,515749.16,206.12,27.72,37.06,2.16,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-25.csv,Mito 10,11,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.43,1272.74,744.4,291806.56,129.97,24.18,31.07,1.75,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-25.csv,Mito 11,12,0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.38,1283.86,787.01,391141.75,162.06,27.2,35.08,1.95,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-25.csv,Mito 20,21,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.34,1051.8,674.59,70156.98,122.14,22.68,30.99,2.44,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-25.csv,Mito 21,22,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.09,1249.61,721.65,511651.66,153.53,24.98,33.15,2.58,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-25.csv,Mito 22,23,0.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.63,1280.73,734.48,564079.38,142.27,25.82,37.14,2.56,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-25.csv,Mito 27,28,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.45,1449.1,752.37,659073.69,183.11,22.91,32.96,2.37,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-35.csv,ROIs 1,1,277.18,408,718,550.86,128000000,33.35,246,1880,430.12,100000000,117.79,274.51,1536.79,550.16,128000000,93.28,NA,NA,NA,PSY109 colony 36C,ROIs,Object,9.68,22215.34,455.28,106000000,671.61,8,NA
PSY109 colony 36C 01 m-35.csv,Mito 1,2,0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.77,1109.35,748.38,161651.16,163.28,25.37,36.23,1.73,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-35.csv,Mito 2,3,0.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,1536.79,813.32,568510.38,203.76,27.71,37.07,2.16,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-35.csv,Mito 11,12,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.05,1291.04,744.85,345612.25,131.73,24.18,31.07,1.75,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-35.csv,Mito 12,13,0.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.38,1283.86,782.71,446142.13,159.86,27.2,35.09,1.96,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-35.csv,Mito 18,19,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452.28,1051.8,668.95,78267.59,125.25,22.67,30.99,2.45,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-35.csv,Mito 19,20,0.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.94,1345.63,711.64,592087.94,157.36,24.99,33.14,2.6,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-35.csv,Mito 20,21,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.63,1280.73,728.56,640405.44,143.94,25.82,37.14,2.58,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-35.csv,Mito 26,27,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.45,1449.1,747.57,757291.13,180.15,22.91,32.97,2.37,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-50.csv,ROIs 1,1,277.18,408,718,550.86,128000000,33.35,246,1880,430.12,100000000,117.79,274.51,1536.79,550.16,128000000,93.28,NA,NA,NA,PSY109 colony 36C,ROIs,Object,9.68,22215.34,455.28,106000000,671.61,7,NA
PSY109 colony 36C 01 m-50.csv,Mito 4,5,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.57,1291.04,737.27,448996.63,132.25,24.18,31.07,1.77,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-50.csv,Mito 5,6,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.63,1297.88,719.87,1050294.75,150.86,25.73,36.95,2.43,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-50.csv,Mito 11,12,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.38,1283.86,769.4,545502.56,157.12,27.19,35.09,1.98,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-50.csv,Mito 12,13,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,1536.79,785.06,717540.38,202.02,27.69,37.09,2.17,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-50.csv,Mito 18,19,0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.95,1051.8,659.45,98257.39,127.94,22.67,30.99,2.44,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-50.csv,Mito 22,23,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.45,1449.1,733.27,934921.38,179.56,22.91,32.97,2.39,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 01 m-50.csv,Mito 23,24,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.69,1372.78,698.06,760881.06,168.05,24.99,33.13,2.64,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 02 m-25.csv,ROIs 1,1,242.52,424,900,571.82,116000000,39.05,236,1571,432.84,88160587,121.21,262.91,5204.16,568.36,116000000,117.97,NA,NA,NA,PSY109 colony 36C,ROIs,Object,26.41,18726.48,451.01,91861744,551.29,5,NA
PSY109 colony 36C 02 m-25.csv,Mito 3,4,0.0464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,671.93,879.44,778.78,30372.55,53.49,50.76,45.68,1.61,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 02 m-25.csv,Mito 4,5,2.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.4,1721.88,838.48,1819498.13,162.84,49.32,47.05,1.76,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 02 m-25.csv,Mito 12,13,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633.34,1057.5,795.17,16698.55,127.05,51.14,45.4,1.61,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 02 m-25.csv,Mito 13,14,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.85,1604.33,820.73,361122.78,167.72,51.42,47.4,1.68,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 02 m-25.csv,Mito 28,29,0.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.57,1391.37,869.44,186059.98,238.59,50.63,44.61,2.53,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 02 m-35.csv,ROIs 1,1,242.52,424,900,571.82,116000000,39.05,236,1571,432.84,88160587,121.21,262.91,5204.16,568.36,116000000,117.97,NA,NA,NA,PSY109 colony 36C,ROIs,Object,26.41,18726.48,451.01,91861744,551.29,4,NA
PSY109 colony 36C 02 m-35.csv,Mito 3,4,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.1,1604.33,810.23,495049.63,165.05,51.33,47.17,1.67,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 02 m-35.csv,Mito 4,5,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.4,1721.88,830.06,2155656.5,161.84,49.33,47.01,1.75,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 02 m-35.csv,Mito 13,14,0.0345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624.11,1094.17,803.06,23288.86,138.32,51.12,45.39,1.6,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 02 m-35.csv,Mito 21,22,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.35,1391.37,839.2,213157.5,239.33,50.63,44.62,2.55,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 02 m-50.csv,ROIs 1,1,242.52,424,900,571.82,116000000,39.05,236,1571,432.84,88160587,121.21,262.91,5204.16,568.36,116000000,117.97,NA,NA,NA,PSY109 colony 36C,ROIs,Object,26.41,18726.48,451.01,91861744,551.29,2,NA
PSY109 colony 36C 02 m-50.csv,Mito 6,7,5.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.83,1969.07,808.98,3620204.75,164.03,49.78,46.99,1.74,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 02 m-50.csv,Mito 19,20,0.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.33,1391.37,801.02,248316.77,238.13,50.63,44.62,2.62,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 03 m-25.csv,ROIs 1,1,296.33,421,1466,578.3,144000000,49.55,232,2096,431.08,107000000,138.25,269.02,16177.89,573.99,143000000,187.19,NA,NA,NA,PSY109 colony 36C,ROIs,Object,27.16,19650.93,448.15,112000000,656.21,5,NA
PSY109 colony 36C 03 m-25.csv,Mito 14,15,0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.35,1547.49,968.17,189760.52,253.26,59.12,50.28,1.88,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 03 m-25.csv,Mito 17,18,0.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.73,1493.34,828.04,675682.44,182.41,54.78,48.85,2.19,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 03 m-25.csv,Mito 23,24,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.29,2983.48,906.53,1036163.88,359.53,57.02,47.35,2.23,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 03 m-25.csv,Mito 24,25,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.71,690.29,609.71,6097.14,44.19,54.78,50.81,2.16,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 03 m-25.csv,Mito 25,26,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.1,9565.22,1019.99,1928805,623.9,55.92,51.26,2.15,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 03 m-35.csv,ROIs 1,1,296.33,421,1466,578.3,144000000,49.55,232,2096,431.08,107000000,138.25,269.02,16177.89,573.99,143000000,187.19,NA,NA,NA,PSY109 colony 36C,ROIs,Object,27.16,19650.93,448.15,112000000,656.21,4,NA
PSY109 colony 36C 03 m-35.csv,Mito 14,15,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.73,1493.34,814.34,778513.5,184.25,54.78,48.88,2.19,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 03 m-35.csv,Mito 15,16,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552.15,1547.49,936.33,223783.95,248.19,59.12,50.27,1.89,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 03 m-35.csv,Mito 22,23,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.29,2983.48,893.21,1125450.5,354.87,57.02,47.35,2.24,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 03 m-35.csv,Mito 23,24,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.1,9565.22,1003.79,2165173.5,614.38,55.92,51.24,2.15,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 03 m-50.csv,ROIs 1,1,296.33,421,1466,578.3,144000000,49.55,232,2096,431.08,107000000,138.25,269.02,16177.89,573.99,143000000,187.19,NA,NA,NA,PSY109 colony 36C,ROIs,Object,27.16,19650.93,448.15,112000000,656.21,4,NA
PSY109 colony 36C 03 m-50.csv,Mito 13,14,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.29,2983.48,867.41,1340149.25,346.07,57.02,47.35,2.26,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 03 m-50.csv,Mito 14,15,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.6,1493.34,787.29,958924.81,185,54.78,48.89,2.23,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 03 m-50.csv,Mito 15,16,0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495.45,1547.49,895.48,283866.56,245.55,59.13,50.25,1.92,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 03 m-50.csv,Mito 20,21,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.52,13315.68,987.86,2651429.25,664.11,55.92,51.22,2.16,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 05 m-25.csv,ROIs 1,1,265.22,431,1000,580.31,129000000,44.65,255,2024,436.38,97202631,121.9,279.01,4934.9,573.72,128000000,128.54,NA,NA,NA,PSY109 colony 36C,ROIs,Object,11.89,26163.26,440.02,98013480,697.12,5,NA
PSY109 colony 36C 05 m-25.csv,Mito 5,6,0.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.29,2009.41,886.75,649097.88,273.38,58.79,15.14,2.11,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 05 m-25.csv,Mito 7,8,0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.92,1870.11,805.69,518061.19,215.52,56.89,18.71,2.07,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 05 m-25.csv,Mito 8,9,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.89,1780.54,899.06,568204.19,245.32,55.44,20.2,2.14,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 05 m-25.csv,Mito 15,16,0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534.05,1428.95,858.14,112415.94,225.22,60.82,14.56,2.01,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 05 m-25.csv,Mito 16,17,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459.39,2113.81,810.6,826814.69,246.3,60.14,17.82,2.6,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 05 m-35.csv,ROIs 1,1,265.22,431,1000,580.31,129000000,44.65,255,2024,436.38,97202631,121.9,279.01,4934.9,573.72,128000000,128.54,NA,NA,NA,PSY109 colony 36C,ROIs,Object,11.89,26163.26,440.02,98013480,697.12,5,NA
PSY109 colony 36C 05 m-35.csv,Mito 5,6,0.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.11,1428.95,835.55,131182.02,222.97,60.82,14.57,2.02,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 05 m-35.csv,Mito 6,7,0.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.94,2009.41,871.75,714836.19,275.51,58.78,15.15,2.12,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 05 m-35.csv,Mito 8,9,0.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.92,1870.11,809.23,585072.63,219.1,56.87,18.73,2.06,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
PSY109 colony 36C 05 m-35.csv,Mito 9,10,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.02,1780.54,893.13,644838.81,249.66,55.44,20.2,2.14,PSY109 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
