filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Number of contained Mito,Compartment ROIs ID
GTY029 clump 25C 5 02 m-25.csv,Mito 16,17,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672.26,1336.17,980.8,672830.31,127.15,42.43,61.25,2.69,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-25.csv,Mito 17,18,0.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579.39,971.64,773.22,125261.44,83.97,42.37,62.98,2.64,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-25.csv,Mito 18,19,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.97,940.91,846.83,93151.72,40.32,41.61,63.54,2.29,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-25.csv,Mito 27,28,0.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573.67,1269.82,854.57,611017.06,135.44,43.62,59.05,2.69,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-25.csv,Mito 28,29,0.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570.73,1121.25,783.42,101061.42,132.11,38.56,62.96,3.2,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-25.csv,Mito 30,31,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651.45,1459.06,948.19,815439.88,110.99,45.86,58.04,2.79,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-25.csv,Mito 31,32,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.23,810.83,658.33,236339.03,64.04,38.91,61.06,3.61,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-25.csv,Mito 32,33,0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673.24,1081.65,870.75,170667.67,92.02,41.27,62.8,3.63,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-25.csv,Mito 33,34,0.0583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724.08,886.78,794.64,38937.33,36.8,40.17,63.01,3.61,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-35.csv,ROIs 1,1,362.29,454,1230,682.99,208000000,78.2,222,1625,399.04,121000000,110.12,245.9,5744.34,687.11,209000000,163.84,NA,NA,NA,GTY029 clump 25C 5,ROIs,Object,18.11,20947.61,413.03,126000000,582.81,9,NA
GTY029 clump 25C 5 02 m-35.csv,Mito 8,9,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621.31,995.6,778.96,339624.63,72.76,38.18,60.97,1.64,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-35.csv,Mito 9,10,0.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672.26,1344.88,980.61,788407.25,129.83,42.43,61.24,2.71,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-35.csv,Mito 14,15,0.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.97,940.91,846.18,108310.63,40.53,41.61,63.54,2.28,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-35.csv,Mito 22,23,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579.39,989.63,769.73,145479.56,85.22,42.37,62.98,2.67,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-35.csv,Mito 25,26,0.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570.73,1198.89,794.07,120699.2,152.95,38.56,62.96,3.18,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-35.csv,Mito 28,29,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.21,1459.06,903.09,1653557,132.55,44.83,58.54,2.73,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-35.csv,Mito 29,30,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.23,810.83,658.01,259257.17,63.47,38.9,61.06,3.62,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-35.csv,Mito 30,31,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673.24,1081.65,861.4,206735.53,91.57,41.26,62.81,3.64,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-35.csv,Mito 31,32,0.0679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724.08,886.78,795.48,45342.38,34.83,40.19,63.01,3.62,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-50.csv,ROIs 1,1,362.29,454,1230,682.99,208000000,78.2,222,1625,399.04,121000000,110.12,245.9,5744.34,687.11,209000000,163.84,NA,NA,NA,GTY029 clump 25C 5,ROIs,Object,18.11,20947.61,413.03,126000000,582.81,8,NA
GTY029 clump 25C 5 02 m-50.csv,Mito 4,5,0.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621.31,995.6,776.83,542227.75,71.61,38.19,60.95,1.62,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-50.csv,Mito 7,8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.18,1426.38,974.5,982291.25,134.44,42.43,61.23,2.72,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-50.csv,Mito 11,12,0.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703.52,952.37,839.02,154379.88,44.47,41.61,63.54,2.31,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-50.csv,Mito 17,18,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.93,1220.57,781.33,196894.17,114.71,42.36,62.98,2.65,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-50.csv,Mito 20,21,0.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570.73,1239.75,801.92,153967.75,164.63,38.57,62.96,3.17,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-50.csv,Mito 24,25,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.47,1487.69,904.24,2136708.25,136.91,44.84,58.56,2.73,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-50.csv,Mito 25,26,0.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.23,810.83,654.99,319637.16,61.98,38.92,61.06,3.64,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 02 m-50.csv,Mito 26,27,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673.24,1081.65,836.25,342862.66,82.35,41,62.88,3.63,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 03 m-25.csv,ROIs 1,1,183.11,446,863,638.76,98229679,55.72,235,2386,440.28,67708300,172.23,319.6,1667.96,648.92,99792208,134.12,NA,NA,NA,GTY029 clump 25C 5,ROIs,Object,13.44,29909.41,478.01,73509192,1045.2,4,NA
GTY029 clump 25C 5 03 m-25.csv,Mito 15,16,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750.7,1214.49,957.76,177184.88,101.73,48.03,35.56,2.47,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 03 m-25.csv,Mito 23,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618.92,1348.91,979.95,823160.94,128.26,50.3,31.71,3.05,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 03 m-25.csv,Mito 25,26,0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.21,970.56,757.72,124266.16,109.34,48.56,36.28,3.27,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 03 m-25.csv,Mito 26,27,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.03,1228.5,874.91,1312369.63,116.76,50.42,35.89,1.95,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 03 m-35.csv,ROIs 1,1,183.11,446,863,638.76,98229679,55.72,235,2386,440.28,67708300,172.23,319.6,1667.96,648.92,99792208,134.12,NA,NA,NA,GTY029 clump 25C 5,ROIs,Object,13.44,29909.41,478.01,73509192,1045.2,4,NA
GTY029 clump 25C 5 03 m-35.csv,Mito 5,6,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.03,1228.5,872.49,1488472.63,117,50.42,35.9,1.95,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 03 m-35.csv,Mito 16,17,0.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709.43,1214.49,955.51,195878.95,106.01,48.03,35.56,2.48,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 03 m-35.csv,Mito 20,21,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.12,1348.91,975.69,885925.38,128.12,50.3,31.71,3.05,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 03 m-35.csv,Mito 27,28,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.21,970.56,759.61,136730.44,110.04,48.56,36.28,3.26,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 03 m-50.csv,ROIs 1,1,183.11,446,863,638.76,98229679,55.72,235,2386,440.28,67708300,172.23,319.6,1667.96,648.92,99792208,134.12,NA,NA,NA,GTY029 clump 25C 5,ROIs,Object,13.44,29909.41,478.01,73509192,1045.2,4,NA
GTY029 clump 25C 5 03 m-50.csv,Mito 3,4,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.03,1228.5,869.71,1793339.63,117.88,50.4,35.9,1.96,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 03 m-50.csv,Mito 13,14,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667.61,1214.49,949.03,239154.91,112.31,48.03,35.56,2.49,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 03 m-50.csv,Mito 19,20,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592.85,1348.91,969.07,995230.38,130.37,50.3,31.71,3.05,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 03 m-50.csv,Mito 22,23,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.21,1022.15,763.39,165656.36,112.19,48.56,36.28,3.25,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 04 m-25.csv,ROIs 1,1,222.74,435,893,652.54,122000000,60.39,219,1523,393.45,73602356,112.69,334.16,1423.24,662.92,124000000,124.2,NA,NA,NA,GTY029 clump 25C 5,ROIs,Object,3.77,21338.97,414.95,77624664,586.66,4,NA
GTY029 clump 25C 5 04 m-25.csv,Mito 5,6,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.85,1423.24,902.92,1470854.63,151.18,71.21,3.93,2.7,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 04 m-25.csv,Mito 10,11,0.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.28,1151.73,840.77,298472.28,108.58,69.66,3.9,1.85,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 04 m-25.csv,Mito 11,12,0.0988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783.79,1057.52,918.39,76226.26,71.61,69.21,4.83,1.83,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 04 m-25.csv,Mito 19,20,0.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.65,1049.33,895.89,123632.42,64.48,68.18,1.46,2.75,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 04 m-35.csv,ROIs 1,1,222.74,435,893,652.54,122000000,60.39,219,1523,393.45,73602356,112.69,334.16,1423.24,662.92,124000000,124.2,NA,NA,NA,GTY029 clump 25C 5,ROIs,Object,3.77,21338.97,414.95,77624664,586.66,4,NA
GTY029 clump 25C 5 04 m-35.csv,Mito 6,7,0.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.28,1169.2,846.58,348791.94,110.7,69.67,3.9,1.86,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 04 m-35.csv,Mito 10,11,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759.26,1099.16,916.52,86152.59,77.15,69.21,4.83,1.83,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 04 m-35.csv,Mito 17,18,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709.25,1049.33,891.43,152434.67,67.1,68.2,1.48,2.72,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 04 m-35.csv,Mito 23,24,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.92,1423.24,895.81,1723538.63,150.95,71.2,3.91,2.7,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 04 m-50.csv,ROIs 1,1,222.74,435,893,652.54,122000000,60.39,219,1523,393.45,73602356,112.69,334.16,1423.24,662.92,124000000,124.2,NA,NA,NA,GTY029 clump 25C 5,ROIs,Object,3.77,21338.97,414.95,77624664,586.66,4,NA
GTY029 clump 25C 5 04 m-50.csv,Mito 5,6,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604.28,1247.01,852.9,466538.44,117.43,69.67,3.91,1.87,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 04 m-50.csv,Mito 6,7,0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721.94,1135.99,907.78,122549.77,80.35,69.21,4.84,1.85,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 04 m-50.csv,Mito 14,15,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680.76,1049.33,884.73,223835.8,70.9,68.24,1.5,2.73,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 04 m-50.csv,Mito 28,29,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.64,1423.24,878.56,2243846.25,153.44,71.18,3.85,2.72,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-25.csv,ROIs 1,1,308.38,432,1138,676.15,175000000,74.87,229,2479,416.22,108000000,153.07,246.68,4601.81,684.56,177000000,179.19,NA,NA,NA,GTY029 clump 25C 5,ROIs,Object,1e-6,32582.94,438.71,114000000,908.9,8,NA
GTY029 clump 25C 5 05 m-25.csv,Mito 3,4,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773.3,1127.9,895,173630.88,72.49,31.34,15.74,1.61,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-25.csv,Mito 12,13,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.79,1336.07,926.27,906813.69,147.79,30.2,13.31,2.18,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-25.csv,Mito 13,14,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.3,1389.67,964.8,424510.78,187,31.04,20.41,2.62,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-25.csv,Mito 20,21,0.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657.43,1310.7,924.34,170078.05,166.22,33.72,14.41,2.79,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-25.csv,Mito 21,22,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.85,2759.65,1016.65,1121362.63,202.44,30.35,17.92,2.59,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-25.csv,Mito 22,23,0.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.06,1338.18,924.3,429801.34,169.84,32.2,11.95,2.29,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-25.csv,Mito 24,25,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.81,1210.05,770.76,95574.15,186.6,33.62,13.33,3.13,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-25.csv,Mito 34,35,0.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589.48,1043.15,725.01,161677.84,88.72,32.07,13.73,3.6,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-35.csv,ROIs 1,1,308.38,432,1138,676.15,175000000,74.87,229,2479,416.22,108000000,153.07,246.68,4601.81,684.56,177000000,179.19,NA,NA,NA,GTY029 clump 25C 5,ROIs,Object,1e-6,32582.94,438.71,114000000,908.9,8,NA
GTY029 clump 25C 5 05 m-35.csv,Mito 3,4,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773.3,1127.9,896.75,191006.72,73.36,31.34,15.74,1.61,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-35.csv,Mito 11,12,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.79,1356.03,922.51,1041510.31,151.42,30.2,13.31,2.19,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-35.csv,Mito 13,14,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.62,1389.67,959.1,462288.38,190.52,31.04,20.41,2.63,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-35.csv,Mito 18,19,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.53,1310.7,919.13,189340.28,169.5,33.72,14.4,2.79,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-35.csv,Mito 19,20,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.49,2759.65,1011.8,1227316.75,201.87,30.35,17.93,2.59,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-35.csv,Mito 21,22,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.06,1338.18,918.95,476018,170.05,32.19,11.95,2.31,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-35.csv,Mito 24,25,0.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.81,1210.05,772.76,105095.11,188.47,33.62,13.33,3.12,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-35.csv,Mito 32,33,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589.48,1043.15,726.4,180148.31,88.01,32.07,13.73,3.59,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-50.csv,ROIs 1,1,308.38,432,1138,676.15,175000000,74.87,229,2479,416.22,108000000,153.07,246.68,4601.81,684.56,177000000,179.19,NA,NA,NA,GTY029 clump 25C 5,ROIs,Object,1e-6,32582.94,438.71,114000000,908.9,8,NA
GTY029 clump 25C 5 05 m-50.csv,Mito 2,3,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763.56,1171.68,904.28,249582.23,78.04,31.34,15.75,1.63,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-50.csv,Mito 8,9,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.79,1356.03,911.05,1290958.88,153.74,30.2,13.32,2.23,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-50.csv,Mito 10,11,0.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.56,1389.67,949.84,556608.88,193,31.04,20.41,2.63,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-50.csv,Mito 15,16,0.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.26,1338.18,904.47,579765.44,176.77,32.2,11.97,2.33,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-50.csv,Mito 16,17,0.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.34,1310.7,917.96,225818.61,171.39,33.72,14.41,2.76,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-50.csv,Mito 18,19,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.49,2972.54,1004.42,1473482.13,212.61,30.34,17.95,2.58,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-50.csv,Mito 21,22,0.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.81,1210.05,767.48,130471.55,191.44,33.61,13.33,3.13,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 5 05 m-50.csv,Mito 27,28,0.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.33,1046.79,732.16,217452.69,95.19,32.07,13.73,3.57,GTY029 clump 25C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 6 01 m-25.csv,ROIs 1,1,253.6,444,1223,647.27,138000000,66.12,208,4095,464.33,98893360,335.39,294.82,11884.63,656.72,140000000,179.08,NA,NA,NA,GTY029 clump 25C 6,ROIs,Object,1e-6,22398.52,484.7,103000000,1035.39,4,NA
GTY029 clump 25C 6 01 m-25.csv,Mito 4,5,0.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.12,846.96,693.56,58952.47,54.91,5.55,58.1,0.907,GTY029 clump 25C 6,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 6 01 m-25.csv,Mito 5,6,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.71,11884.63,963.21,3086118.25,524.87,7.7,59.03,2,GTY029 clump 25C 6,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 6 01 m-25.csv,Mito 6,7,0.0298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.29,902.33,838.16,20954.06,40.6,5.29,58.75,0.864,GTY029 clump 25C 6,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 6 01 m-25.csv,Mito 52,53,0.0643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.19,992.32,803.53,43390.6,100.04,6.32,57.43,3.68,GTY029 clump 25C 6,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 6 01 m-35.csv,ROIs 1,1,253.6,444,1223,647.27,138000000,66.12,208,4095,464.33,98893360,335.39,294.82,11884.63,656.72,140000000,179.08,NA,NA,NA,GTY029 clump 25C 6,ROIs,Object,1e-6,22398.52,484.7,103000000,1035.39,3,NA
GTY029 clump 25C 6 01 m-35.csv,Mito 4,5,0.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.12,902.33,728.75,127531.27,74.74,5.5,58.35,0.876,GTY029 clump 25C 6,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 6 01 m-35.csv,Mito 41,42,4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432.42,11884.63,941.17,3500209.75,502.79,7.7,59.02,2.06,GTY029 clump 25C 6,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 6 01 m-35.csv,Mito 44,45,0.0845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.15,992.32,798.71,56708.11,104.06,6.33,57.43,3.71,GTY029 clump 25C 6,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 6 01 m-50.csv,ROIs 1,1,253.6,444,1223,647.27,138000000,66.12,208,4095,464.33,98893360,335.39,294.82,11884.63,656.72,140000000,179.08,NA,NA,NA,GTY029 clump 25C 6,ROIs,Object,1e-6,22398.52,484.7,103000000,1035.39,4,NA
GTY029 clump 25C 6 01 m-50.csv,Mito 4,5,0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.12,902.33,736.21,233378.95,69.68,5.5,58.4,0.902,GTY029 clump 25C 6,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 clump 25C 6 01 m-50.csv,Mito 40,41,6.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.88,11884.63,881.84,4570555,453.81,7.74,59.04,2.29,GTY029 clump 25C 6,Mito,Object,NA,NA,NA,NA,NA,NA,1
