filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Number of contained Mito,Compartment ROIs ID
GTY029 colony 25C 8 05 m-50.csv,Mito 2,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.32,1570.49,770.85,1164752.13,168.68,66.38,14.78,2.47,GTY029 colony 25C 8,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 8 05 m-50.csv,Mito 9,10,0.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.35,2140.21,891.57,478775.09,280.05,68.77,14.9,2.38,GTY029 colony 25C 8,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 8 05 m-50.csv,Mito 17,18,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.7,1328.03,744.16,1084989.13,137.4,70.97,13.64,2.86,GTY029 colony 25C 8,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 8 05 m-50.csv,Mito 24,25,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.54,1170.61,696.18,265939.44,178.07,67.79,11.9,3.01,GTY029 colony 25C 8,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 8 05 m-50.csv,Mito 25,26,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.84,1226.89,760.71,539345.25,116.88,69.74,12.83,3.06,GTY029 colony 25C 8,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 8 05 m-50.csv,Mito 26,27,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.73,1170.3,683.25,235722.38,121.93,67.62,12.99,3.14,GTY029 colony 25C 8,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 8 05 m-50.csv,Mito 27,28,4.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.12,2194.2,785.53,3020379.5,186.55,72.71,17.4,2.61,GTY029 colony 25C 8,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-25.csv,ROIs 1,1,234.24,417,769,576.73,113000000,44.22,199,1220,327.33,64394640,77.21,276.69,2599.22,580.05,114000000,116.33,NA,NA,NA,GTY029 colony 25C 9,ROIs,Object,22.73,12937.63,338.66,66624528,357.01,7,NA
GTY029 colony 25C 9 01 m-25.csv,Mito 1,2,0.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.22,1622.95,742.4,242023.53,184.41,6.55,47.96,2.64,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-25.csv,Mito 2,3,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.54,1616.77,859.74,453084.66,220.78,3.8,49.27,2.44,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-25.csv,Mito 3,4,0.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.93,882.91,637.43,146607.92,99.73,6.39,50.74,2.15,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-25.csv,Mito 11,12,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.14,1413.67,739.7,465273.44,160.65,5.49,48.2,2.45,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-25.csv,Mito 12,13,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.96,970.28,688.48,159039.06,121.46,6.46,49.72,2.17,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-25.csv,Mito 21,22,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.45,931.33,654.1,126895.31,97.85,7.7,48.83,2.73,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-25.csv,Mito 30,31,0.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.49,1295.25,746.11,102962.51,157.97,7.91,50.97,2.71,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-35.csv,ROIs 1,1,234.24,417,769,576.73,113000000,44.22,199,1220,327.33,64394640,77.21,276.69,2599.22,580.05,114000000,116.33,NA,NA,NA,GTY029 colony 25C 9,ROIs,Object,22.73,12937.63,338.66,66624528,357.01,5,NA
GTY029 colony 25C 9 01 m-35.csv,Mito 1,2,0.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.55,1616.77,846.99,545459.56,223.16,3.8,49.26,2.46,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-35.csv,Mito 2,3,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.96,1059.53,685.83,220150.38,122.74,6.46,49.74,2.19,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-35.csv,Mito 3,4,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.93,888.85,630.38,184071.84,99.11,6.4,50.74,2.19,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-35.csv,Mito 9,10,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.14,1622.95,729.42,1033586,166.77,6.17,48.24,2.56,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-35.csv,Mito 17,18,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.04,1530.04,747.54,121848.84,171.97,7.91,50.98,2.69,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-50.csv,ROIs 1,1,234.24,417,769,576.73,113000000,44.22,199,1220,327.33,64394640,77.21,276.69,2599.22,580.05,114000000,116.33,NA,NA,NA,GTY029 colony 25C 9,ROIs,Object,22.73,12937.63,338.66,66624528,357.01,3,NA
GTY029 colony 25C 9 01 m-50.csv,Mito 2,3,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.4,1749.99,700.44,2006067.25,158.91,6.27,48.89,2.47,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-50.csv,Mito 3,4,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.58,1616.77,815.16,691259.44,217.91,3.82,49.26,2.47,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 01 m-50.csv,Mito 17,18,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.54,1567.39,729.21,169177.47,180.96,7.93,50.99,2.74,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-25.csv,ROIs 1,1,238.94,439,829,601.93,121000000,47.68,209,1308,364.07,73060365,99.6,291.41,1810.19,608,122000000,123.56,NA,NA,NA,GTY029 colony 25C 9,ROIs,Object,4.35,16388.12,383.16,76890768,520.52,7,NA
GTY029 colony 25C 9 02 m-25.csv,Mito 9,10,0.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.04,1767.33,926.79,336424.63,230.49,79.47,23.77,2.56,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-25.csv,Mito 10,11,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493.24,1176.82,814.05,160368.73,146.92,80.24,28.3,2.51,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-25.csv,Mito 17,18,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.27,1308.97,710.29,1314744.25,153.37,79.62,23.09,2.89,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-25.csv,Mito 18,19,0.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.97,1116.45,742.54,115835.93,130.12,77.66,24.4,2.97,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-25.csv,Mito 20,21,0.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.77,1759.64,800.5,666016.25,236.63,78.52,26.28,2.58,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-25.csv,Mito 29,30,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.58,961.54,667.58,95463.77,114.34,80.35,25.88,3.11,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-25.csv,Mito 31,32,0.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.06,950.04,641.73,168774.83,98.57,78.63,25.91,3.18,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-35.csv,ROIs 1,1,238.94,439,829,601.93,121000000,47.68,209,1308,364.07,73060365,99.6,291.41,1810.19,608,122000000,123.56,NA,NA,NA,GTY029 colony 25C 9,ROIs,Object,4.35,16388.12,383.16,76890768,520.52,4,NA
GTY029 colony 25C 9 02 m-35.csv,Mito 8,9,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493.24,1193.04,815.85,182749.44,150.1,80.24,28.3,2.51,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-35.csv,Mito 14,15,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,1767.33,742.7,2028319.75,182.36,79.46,23.28,2.85,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-35.csv,Mito 16,17,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.27,1759.64,756.46,947089.75,218.97,78.55,26.19,2.73,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-35.csv,Mito 23,24,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.3,961.54,663.01,102766.34,113.79,80.35,25.88,3.13,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-50.csv,ROIs 1,1,238.94,439,829,601.93,121000000,47.68,209,1308,364.07,73060365,99.6,291.41,1810.19,608,122000000,123.56,NA,NA,NA,GTY029 colony 25C 9,ROIs,Object,4.35,16388.12,383.16,76890768,520.52,4,NA
GTY029 colony 25C 9 02 m-50.csv,Mito 8,9,0.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.48,1198.09,810.98,223019.56,155.24,80.24,28.3,2.53,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-50.csv,Mito 13,14,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,1767.33,733.89,2650083.25,178.3,79.45,23.3,2.85,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-50.csv,Mito 15,16,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.46,1759.64,743.55,1168854,209.77,78.56,26.21,2.75,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 02 m-50.csv,Mito 16,17,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.3,961.54,660.55,131449.2,113.78,80.34,25.88,3.12,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-25.csv,ROIs 1,1,300.43,418,818,584.56,147000000,47.84,210,1606,341.9,86265243,85.26,249.22,2591.94,581.22,147000000,105.79,NA,NA,NA,GTY029 colony 25C 9,ROIs,Object,7.5,17580.91,349.81,88261680,443.39,6,NA
GTY029 colony 25C 9 04 m-25.csv,Mito 4,5,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.91,982.36,695.79,430000.03,104.52,62.71,5.37,2.62,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-25.csv,Mito 5,6,0.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546.8,1413.09,837.66,125648.79,158.04,63.11,11.21,2.5,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-25.csv,Mito 6,7,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.42,1152.33,675.79,904881.31,123.91,62.33,12.29,2.63,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-25.csv,Mito 22,23,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.02,937.8,647.05,61469.91,80.59,62.03,6.71,3.08,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-25.csv,Mito 23,24,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.84,1067.17,650.97,682863.19,104.56,62.59,7.86,2.95,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-25.csv,Mito 24,25,0.0798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.28,779.55,639.55,42849.61,69.09,61.82,13.98,2.96,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-35.csv,ROIs 1,1,300.43,418,818,584.56,147000000,47.84,210,1606,341.9,86265243,85.26,249.22,2591.94,581.22,147000000,105.79,NA,NA,NA,GTY029 colony 25C 9,ROIs,Object,7.5,17580.91,349.81,88261680,443.39,4,NA
GTY029 colony 25C 9 04 m-35.csv,Mito 4,5,0.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.91,982.36,697.11,497041.53,107.1,62.69,5.38,2.61,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-35.csv,Mito 5,6,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.14,1413.09,690.22,1190633.25,137.9,62.42,12.2,2.63,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-35.csv,Mito 18,19,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.84,1067.17,645.36,897702.63,99.7,62.56,7.74,2.97,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-35.csv,Mito 19,20,0.0953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.96,779.81,638.85,51107.72,71.59,61.83,13.99,2.96,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-50.csv,ROIs 1,1,300.43,418,818,584.56,147000000,47.84,210,1606,341.9,86265243,85.26,249.22,2591.94,581.22,147000000,105.79,NA,NA,NA,GTY029 colony 25C 9,ROIs,Object,7.5,17580.91,349.81,88261680,443.39,4,NA
GTY029 colony 25C 9 04 m-50.csv,Mito 4,5,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.91,982.36,689.53,676427.56,108.96,62.68,5.4,2.61,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-50.csv,Mito 5,6,2.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.01,1453.16,686.11,1559528.13,140.96,62.41,12.21,2.64,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-50.csv,Mito 18,19,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.84,1067.17,639.29,1130898.25,98.97,62.57,7.72,2.99,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 04 m-50.csv,Mito 19,20,0.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.14,779.81,633.51,67785.87,69.06,61.82,13.98,2.94,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-25.csv,ROIs 1,1,268.85,427,797,581.45,131000000,45.6,215,1366,341.13,77024908,81.74,307.44,2700.46,582.66,132000000,117.81,NA,NA,NA,GTY029 colony 25C 9,ROIs,Object,24.66,18784.41,350.42,79121456,504.36,8,NA
GTY029 colony 25C 9 05 m-25.csv,Mito 7,8,0.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.16,932.92,717.81,98340.1,93.77,42.32,21.65,2.48,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-25.csv,Mito 8,9,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.95,1146.63,749,220205.13,143.46,41.22,23.86,2.39,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-25.csv,Mito 15,16,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.19,1025.08,720.19,120991.12,102.76,42.38,21.04,2.59,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-25.csv,Mito 16,17,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.42,1186.9,718.68,156673.03,152.4,36.9,22.56,2.85,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-25.csv,Mito 19,20,0.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.05,1322.36,712.5,329887.38,167.83,39.82,24.75,2.54,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-25.csv,Mito 26,27,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.49,2116.51,735.56,803230.25,197.78,39.3,21.64,2.7,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-25.csv,Mito 27,28,0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459.81,934.74,628.5,103074.15,83.06,40.9,22.99,2.86,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-25.csv,Mito 28,29,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.7,902.2,651.5,129648.3,104.42,39.58,23.75,2.86,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-35.csv,ROIs 1,1,268.85,427,797,581.45,131000000,45.6,215,1366,341.13,77024908,81.74,307.44,2700.46,582.66,132000000,117.81,NA,NA,NA,GTY029 colony 25C 9,ROIs,Object,24.66,18784.41,350.42,79121456,504.36,7,NA
GTY029 colony 25C 9 05 m-35.csv,Mito 6,7,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.16,1087.02,716.14,254945.77,100.07,42.36,21.31,2.54,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-35.csv,Mito 7,8,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.95,1146.63,746.19,252958.91,142.32,41.21,23.86,2.39,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-35.csv,Mito 12,13,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.99,1203.41,707.6,179021.75,157.59,36.91,22.56,2.86,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-35.csv,Mito 13,14,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452.35,1099,627.66,113606.63,90.16,40.9,22.99,2.85,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-35.csv,Mito 15,16,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.05,1322.36,706.32,373640.69,166.18,39.83,24.75,2.54,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-35.csv,Mito 21,22,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.49,2116.51,728.47,933901.56,193.64,39.29,21.66,2.7,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-35.csv,Mito 22,23,0.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.59,902.2,647.23,141743.06,105.33,39.58,23.74,2.86,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-50.csv,ROIs 1,1,268.85,427,797,581.45,131000000,45.6,215,1366,341.13,77024908,81.74,307.44,2700.46,582.66,132000000,117.81,NA,NA,NA,GTY029 colony 25C 9,ROIs,Object,24.66,18784.41,350.42,79121456,504.36,7,NA
GTY029 colony 25C 9 05 m-50.csv,Mito 1,2,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.95,1250.81,750.26,352621.31,144.73,41.2,23.87,2.35,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-50.csv,Mito 6,7,0.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476.65,1120.88,711.81,326719.16,101.7,42.35,21.33,2.54,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-50.csv,Mito 7,8,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.49,2116.51,717.63,1233599.5,188.69,39.28,21.66,2.71,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-50.csv,Mito 11,12,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.44,1203.41,690.77,219665.03,156.43,36.9,22.57,2.92,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-50.csv,Mito 12,13,0.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.98,1099,625.08,136892.25,98.76,40.9,22.99,2.85,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-50.csv,Mito 14,15,0.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.05,1322.36,704.07,475948.69,162.96,39.85,24.74,2.49,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 25C 9 05 m-50.csv,Mito 21,22,0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.59,967.66,649.05,171999.5,110.65,39.58,23.74,2.86,GTY029 colony 25C 9,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 01 m-25.csv,ROIs 1,1,405.03,420,736,555.75,189000000,38.16,188,1068,284.16,96659154,68.37,320.58,1119.46,552.56,188000000,77.31,NA,NA,NA,GTY029 colony 36C,ROIs,Object,17.87,6385.13,291.59,99186904,222.85,6,NA
GTY029 colony 36C 01 m-25.csv,Mito 5,6,0.0298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.58,743.19,650.47,16261.69,40.45,12.64,35.68,1.37,GTY029 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 01 m-25.csv,Mito 6,7,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.02,860.36,703.1,130073.93,60.33,13.47,37.41,2.04,GTY029 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 01 m-25.csv,Mito 13,14,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632.04,864.41,735.49,46335.95,50.64,11.38,33.95,2.05,GTY029 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 01 m-25.csv,Mito 16,17,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.17,924.12,744.47,78914.22,104.15,12.06,32.08,2.47,GTY029 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 01 m-25.csv,Mito 17,18,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.34,1119.46,734.1,1490218.38,102.1,15.69,34.3,2.26,GTY029 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 01 m-25.csv,Mito 20,21,0.0703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.12,680.93,558.07,32925.87,69.9,13.9,33.88,3.04,GTY029 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 01 m-35.csv,ROIs 1,1,405.03,420,736,555.75,189000000,38.16,188,1068,284.16,96659154,68.37,320.58,1119.46,552.56,188000000,77.31,NA,NA,NA,GTY029 colony 36C,ROIs,Object,17.87,6385.13,291.59,99186904,222.85,6,NA
GTY029 colony 36C 01 m-35.csv,Mito 3,4,0.0548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.59,743.19,633.15,29124.95,45.64,12.67,35.69,1.42,GTY029 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 01 m-35.csv,Mito 4,5,0.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.02,1010.66,699.55,169989.59,68.25,13.48,37.39,2.02,GTY029 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 01 m-35.csv,Mito 6,7,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632.04,864.41,734.55,74924.13,48.96,11.37,33.92,2.01,GTY029 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 01 m-35.csv,Mito 12,13,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.31,924.12,737.96,97410.22,110.18,12.06,32.07,2.43,GTY029 colony 36C,Mito,Object,NA,NA,NA,NA,NA,NA,1
